point_id,Longitude,Latitude,phenophase_date,crop_type,phenophase_name
576,125.5666982,48.89777987,2018/10/7,corn,Dormancy
577,125.5628549,48.89372528,2018/6/4,corn,Greenup
577,125.5628549,48.89372528,2018/6/25,corn,MidGreenup
577,125.5628549,48.89372528,2018/8/3,corn,Peak
577,125.5628549,48.89372528,2018/7/18,corn,Maturity
577,125.5628549,48.89372528,2018/9/13,corn,MidSenescence
577,125.5628549,48.89372528,2018/8/20,corn,Senescence
577,125.5628549,48.89372528,2018/10/5,corn,Dormancy
578,125.7300324,48.85189849,2018/6/3,corn,Greenup
578,125.7300324,48.85189849,2018/6/25,corn,MidGreenup
578,125.7300324,48.85189849,2018/8/4,corn,Peak
578,125.7300324,48.85189849,2018/7/18,corn,Maturity
578,125.7300324,48.85189849,2018/9/16,corn,MidSenescence
578,125.7300324,48.85189849,2018/8/22,corn,Senescence
578,125.7300324,48.85189849,2018/10/9,corn,Dormancy
579,125.7198534,48.84775824,2018/6/2,corn,Greenup
579,125.7198534,48.84775824,2018/6/25,corn,MidGreenup
579,125.7198534,48.84775824,2018/8/3,corn,Peak
579,125.7198534,48.84775824,2018/7/18,corn,Maturity
579,125.7198534,48.84775824,2018/9/14,corn,MidSenescence
579,125.7198534,48.84775824,2018/8/20,corn,Senescence
579,125.7198534,48.84775824,2018/10/7,corn,Dormancy
580,125.7272251,48.84797239,2018/6/5,corn,Greenup
580,125.7272251,48.84797239,2018/6/27,corn,MidGreenup
580,125.7272251,48.84797239,2018/8/4,corn,Peak
580,125.7272251,48.84797239,2018/7/20,corn,Maturity
580,125.7272251,48.84797239,2018/9/15,corn,MidSenescence
580,125.7272251,48.84797239,2018/8/22,corn,Senescence
580,125.7272251,48.84797239,2018/10/8,corn,Dormancy
581,125.7335497,48.84811516,2018/6/7,corn,Greenup
581,125.7335497,48.84811516,2018/6/28,corn,MidGreenup
581,125.7335497,48.84811516,2018/8/4,corn,Peak
581,125.7335497,48.84811516,2018/7/20,corn,Maturity
581,125.7335497,48.84811516,2018/9/16,corn,MidSenescence
581,125.7335497,48.84811516,2018/8/22,corn,Senescence
581,125.7335497,48.84811516,2018/10/11,corn,Dormancy
582,126.6009659,48.68520998,2018/6/6,corn,Greenup
582,126.6009659,48.68520998,2018/6/29,corn,MidGreenup
582,126.6009659,48.68520998,2018/8/5,corn,Peak
582,126.6009659,48.68520998,2018/7/21,corn,Maturity
582,126.6009659,48.68520998,2018/9/13,corn,MidSenescence
582,126.6009659,48.68520998,2018/8/21,corn,Senescence
582,126.6009659,48.68520998,2018/10/4,corn,Dormancy
583,127.6879707,49.58568126,2018/6/5,corn,Greenup
583,127.6879707,49.58568126,2018/6/27,corn,MidGreenup
583,127.6879707,49.58568126,2018/8/8,corn,Peak
583,127.6879707,49.58568126,2018/7/21,corn,Maturity
583,127.6879707,49.58568126,2018/9/23,corn,MidSenescence
583,127.6879707,49.58568126,2018/8/27,corn,Senescence
583,127.6879707,49.58568126,2018/10/18,corn,Dormancy
584,127.6932478,49.58540978,2018/6/5,corn,Greenup
584,127.6932478,49.58540978,2018/6/27,corn,MidGreenup
584,127.6932478,49.58540978,2018/8/8,corn,Peak
584,127.6932478,49.58540978,2018/7/21,corn,Maturity
584,127.6932478,49.58540978,2018/9/23,corn,MidSenescence
584,127.6932478,49.58540978,2018/8/27,corn,Senescence
584,127.6932478,49.58540978,2018/10/18,corn,Dormancy
585,128.3804152,49.30625052,2018/5/30,corn,Greenup
585,128.3804152,49.30625052,2018/6/23,corn,MidGreenup
585,128.3804152,49.30625052,2018/8/5,corn,Peak
585,128.3804152,49.30625052,2018/7/19,corn,Maturity
585,128.3804152,49.30625052,2018/9/22,corn,MidSenescence
585,128.3804152,49.30625052,2018/8/25,corn,Senescence
585,128.3804152,49.30625052,2018/10/19,corn,Dormancy
586,128.376942,49.30245927,2018/5/30,corn,Greenup
586,128.376942,49.30245927,2018/6/24,corn,MidGreenup
586,128.376942,49.30245927,2018/8/5,corn,Peak
586,128.376942,49.30245927,2018/7/19,corn,Maturity
586,128.376942,49.30245927,2018/9/23,corn,MidSenescence
586,128.376942,49.30245927,2018/8/25,corn,Senescence
586,128.376942,49.30245927,2018/10/21,corn,Dormancy
587,128.2699417,49.29349213,2018/5/28,corn,Greenup
587,128.2699417,49.29349213,2018/6/26,corn,MidGreenup
587,128.2699417,49.29349213,2018/8/9,corn,Peak
587,128.2699417,49.29349213,2018/7/23,corn,Maturity
587,128.2699417,49.29349213,2018/9/24,corn,MidSenescence
587,128.2699417,49.29349213,2018/8/28,corn,Senescence
587,128.2699417,49.29349213,2018/10/19,corn,Dormancy
588,128.1566518,49.23971547,2018/5/31,corn,Greenup
588,128.1566518,49.23971547,2018/6/25,corn,MidGreenup
588,128.1566518,49.23971547,2018/8/4,corn,Peak
588,128.1566518,49.23971547,2018/7/19,corn,Maturity
588,128.1566518,49.23971547,2018/9/17,corn,MidSenescence
588,128.1566518,49.23971547,2018/8/23,corn,Senescence
588,128.1566518,49.23971547,2018/10/11,corn,Dormancy
589,128.1459142,49.24808282,2018/5/28,corn,Greenup
589,128.1459142,49.24808282,2018/6/23,corn,MidGreenup
589,128.1459142,49.24808282,2018/8/4,corn,Peak
589,128.1459142,49.24808282,2018/7/18,corn,Maturity
589,128.1459142,49.24808282,2018/9/20,corn,MidSenescence
589,128.1459142,49.24808282,2018/8/23,corn,Senescence
589,128.1459142,49.24808282,2018/10/14,corn,Dormancy
590,128.1493472,49.25170162,2018/5/30,corn,Greenup
590,128.1493472,49.25170162,2018/6/24,corn,MidGreenup
590,128.1493472,49.25170162,2018/8/5,corn,Peak
590,128.1493472,49.25170162,2018/7/19,corn,Maturity
590,128.1493472,49.25170162,2018/9/21,corn,MidSenescence
590,128.1493472,49.25170162,2018/8/24,corn,Senescence
590,128.1493472,49.25170162,2018/10/14,corn,Dormancy
591,128.0602903,49.11877725,2018/5/31,corn,Greenup
591,128.0602903,49.11877725,2018/6/25,corn,MidGreenup
591,128.0602903,49.11877725,2018/8/3,corn,Peak
591,128.0602903,49.11877725,2018/7/19,corn,Maturity
591,128.0602903,49.11877725,2018/9/12,corn,MidSenescence
591,128.0602903,49.11877725,2018/8/20,corn,Senescence
591,128.0602903,49.11877725,2018/10/4,corn,Dormancy
592,128.0830238,49.1149183,2018/5/27,corn,Greenup
592,128.0830238,49.1149183,2018/6/21,corn,MidGreenup
592,128.0830238,49.1149183,2018/8/1,corn,Peak
592,128.0830238,49.1149183,2018/7/16,corn,Maturity
592,128.0830238,49.1149183,2018/9/12,corn,MidSenescence
592,128.0830238,49.1149183,2018/8/19,corn,Senescence
592,128.0830238,49.1149183,2018/10/4,corn,Dormancy
593,125.3396112,49.19336643,2018/6/3,corn,Greenup
593,125.3396112,49.19336643,2018/6/25,corn,MidGreenup
593,125.3396112,49.19336643,2018/8/3,corn,Peak
593,125.3396112,49.19336643,2018/7/19,corn,Maturity
593,125.3396112,49.19336643,2018/9/15,corn,MidSenescence
593,125.3396112,49.19336643,2018/8/21,corn,Senescence
593,125.3396112,49.19336643,2018/10/10,corn,Dormancy
594,125.3457907,49.19347905,2018/6/3,corn,Greenup
594,125.3457907,49.19347905,2018/6/25,corn,MidGreenup
594,125.3457907,49.19347905,2018/8/3,corn,Peak
594,125.3457907,49.19347905,2018/7/19,corn,Maturity
594,125.3457907,49.19347905,2018/9/15,corn,MidSenescence
594,125.3457907,49.19347905,2018/8/21,corn,Senescence
594,125.3457907,49.19347905,2018/10/10,corn,Dormancy
595,125.3500784,49.19773589,2018/6/6,corn,Greenup
595,125.3500784,49.19773589,2018/6/28,corn,MidGreenup
595,125.3500784,49.19773589,2018/8/4,corn,Peak
595,125.3500784,49.19773589,2018/7/20,corn,Maturity
595,125.3500784,49.19773589,2018/9/14,corn,MidSenescence
595,125.3500784,49.19773589,2018/8/21,corn,Senescence
595,125.3500784,49.19773589,2018/10/8,corn,Dormancy
596,126.0568612,45.82678183,2018/6/11,corn,Greenup
596,126.0568612,45.82678183,2018/7/2,corn,MidGreenup
596,126.0568612,45.82678183,2018/8/13,corn,Peak
596,126.0568612,45.82678183,2018/7/26,corn,Maturity
596,126.0568612,45.82678183,2018/9/30,corn,MidSenescence
596,126.0568612,45.82678183,2018/9/1,corn,Senescence
596,126.0568612,45.82678183,2018/10/26,corn,Dormancy
597,126.084837,45.839769,2018/6/10,corn,Greenup
597,126.084837,45.839769,2018/7/2,corn,MidGreenup
597,126.084837,45.839769,2018/8/11,corn,Peak
597,126.084837,45.839769,2018/7/25,corn,Maturity
597,126.084837,45.839769,2018/9/29,corn,MidSenescence
597,126.084837,45.839769,2018/8/31,corn,Senescence
597,126.084837,45.839769,2018/10/26,corn,Dormancy
598,126.0624732,45.83206423,2018/6/10,corn,Greenup
598,126.0624732,45.83206423,2018/7/1,corn,MidGreenup
598,126.0624732,45.83206423,2018/8/11,corn,Peak
598,126.0624732,45.83206423,2018/7/25,corn,Maturity
598,126.0624732,45.83206423,2018/9/29,corn,MidSenescence
598,126.0624732,45.83206423,2018/8/31,corn,Senescence
598,126.0624732,45.83206423,2018/10/26,corn,Dormancy
599,125.8564806,45.93143057,2018/6/8,corn,Greenup
599,125.8564806,45.93143057,2018/7/1,corn,MidGreenup
599,125.8564806,45.93143057,2018/8/12,corn,Peak
599,125.8564806,45.93143057,2018/7/26,corn,Maturity
599,125.8564806,45.93143057,2018/9/29,corn,MidSenescence
599,125.8564806,45.93143057,2018/9/1,corn,Senescence
599,125.8564806,45.93143057,2018/10/27,corn,Dormancy
600,125.8929783,45.96066934,2018/6/9,corn,Greenup
600,125.8929783,45.96066934,2018/6/30,corn,MidGreenup
600,125.8929783,45.96066934,2018/8/9,corn,Peak
600,125.8929783,45.96066934,2018/7/24,corn,Maturity
600,125.8929783,45.96066934,2018/9/26,corn,MidSenescence
600,125.8929783,45.96066934,2018/8/28,corn,Senescence
600,125.8929783,45.96066934,2018/10/25,corn,Dormancy
601,126.0794812,45.91897899,2018/6/7,corn,Greenup
601,126.0794812,45.91897899,2018/6/30,corn,MidGreenup
601,126.0794812,45.91897899,2018/8/11,corn,Peak
601,126.0794812,45.91897899,2018/7/25,corn,Maturity
601,126.0794812,45.91897899,2018/9/30,corn,MidSenescence
601,126.0794812,45.91897899,2018/9/1,corn,Senescence
601,126.0794812,45.91897899,2018/10/27,corn,Dormancy
602,126.0853183,45.9188976,2018/6/5,corn,Greenup
602,126.0853183,45.9188976,2018/6/27,corn,MidGreenup
602,126.0853183,45.9188976,2018/8/8,corn,Peak
602,126.0853183,45.9188976,2018/7/22,corn,Maturity
602,126.0853183,45.9188976,2018/9/29,corn,MidSenescence
602,126.0853183,45.9188976,2018/8/29,corn,Senescence
602,126.0853183,45.9188976,2018/10/26,corn,Dormancy
603,126.0833457,45.92319946,2018/6/6,corn,Greenup
603,126.0833457,45.92319946,2018/6/29,corn,MidGreenup
603,126.0833457,45.92319946,2018/8/11,corn,Peak
603,126.0833457,45.92319946,2018/7/24,corn,Maturity
603,126.0833457,45.92319946,2018/10/1,corn,MidSenescence
603,126.0833457,45.92319946,2018/9/1,corn,Senescence
603,126.0833457,45.92319946,2018/10/28,corn,Dormancy
604,126.0368788,46.9020776,2018/6/6,corn,Greenup
604,126.0368788,46.9020776,2018/6/27,corn,MidGreenup
604,126.0368788,46.9020776,2018/8/7,corn,Peak
604,126.0368788,46.9020776,2018/7/21,corn,Maturity
604,126.0368788,46.9020776,2018/9/26,corn,MidSenescence
604,126.0368788,46.9020776,2018/8/27,corn,Senescence
604,126.0368788,46.9020776,2018/10/25,corn,Dormancy
605,126.0592524,46.90631995,2018/6/4,corn,Greenup
605,126.0592524,46.90631995,2018/6/29,corn,MidGreenup
605,126.0592524,46.90631995,2018/8/8,corn,Peak
605,126.0592524,46.90631995,2018/7/23,corn,Maturity
605,126.0592524,46.90631995,2018/9/25,corn,MidSenescence
605,126.0592524,46.90631995,2018/8/27,corn,Senescence
605,126.0592524,46.90631995,2018/10/21,corn,Dormancy
606,125.7124209,46.84404015,2018/6/4,corn,Greenup
606,125.7124209,46.84404015,2018/6/25,corn,MidGreenup
606,125.7124209,46.84404015,2018/8/5,corn,Peak
606,125.7124209,46.84404015,2018/7/19,corn,Maturity
606,125.7124209,46.84404015,2018/9/25,corn,MidSenescence
606,125.7124209,46.84404015,2018/8/25,corn,Senescence
606,125.7124209,46.84404015,2018/10/24,corn,Dormancy
607,125.8252303,46.76476894,2018/6/9,corn,Greenup
607,125.8252303,46.76476894,2018/6/30,corn,MidGreenup
607,125.8252303,46.76476894,2018/8/9,corn,Peak
607,125.8252303,46.76476894,2018/7/23,corn,Maturity
607,125.8252303,46.76476894,2018/9/28,corn,MidSenescence
607,125.8252303,46.76476894,2018/8/28,corn,Senescence
607,125.8252303,46.76476894,2018/10/27,corn,Dormancy
608,125.830837,46.76430287,2018/6/9,corn,Greenup
608,125.830837,46.76430287,2018/6/30,corn,MidGreenup
608,125.830837,46.76430287,2018/8/10,corn,Peak
608,125.830837,46.76430287,2018/7/24,corn,Maturity
608,125.830837,46.76430287,2018/9/28,corn,MidSenescence
608,125.830837,46.76430287,2018/8/29,corn,Senescence
608,125.830837,46.76430287,2018/10/26,corn,Dormancy
609,125.8398114,46.76857488,2018/6/9,corn,Greenup
609,125.8398114,46.76857488,2018/7/1,corn,MidGreenup
609,125.8398114,46.76857488,2018/8/10,corn,Peak
609,125.8398114,46.76857488,2018/7/24,corn,Maturity
609,125.8398114,46.76857488,2018/9/29,corn,MidSenescence
609,125.8398114,46.76857488,2018/8/30,corn,Senescence
609,125.8398114,46.76857488,2018/10/26,corn,Dormancy
610,125.8413664,46.74780964,2018/6/8,corn,Greenup
610,125.8413664,46.74780964,2018/6/30,corn,MidGreenup
610,125.8413664,46.74780964,2018/8/11,corn,Peak
610,125.8413664,46.74780964,2018/7/25,corn,Maturity
610,125.8413664,46.74780964,2018/10/1,corn,MidSenescence
610,125.8413664,46.74780964,2018/9/1,corn,Senescence
610,125.8413664,46.74780964,2018/10/29,corn,Dormancy
611,125.8231455,46.74815379,2018/6/6,corn,Greenup
611,125.8231455,46.74815379,2018/6/29,corn,MidGreenup
611,125.8231455,46.74815379,2018/8/9,corn,Peak
611,125.8231455,46.74815379,2018/7/23,corn,Maturity
611,125.8231455,46.74815379,2018/9/28,corn,MidSenescence
611,125.8231455,46.74815379,2018/8/29,corn,Senescence
611,125.8231455,46.74815379,2018/10/26,corn,Dormancy
612,125.8209415,46.73977871,2018/6/3,corn,Greenup
612,125.8209415,46.73977871,2018/6/25,corn,MidGreenup
612,125.8209415,46.73977871,2018/8/6,corn,Peak
612,125.8209415,46.73977871,2018/7/20,corn,Maturity
612,125.8209415,46.73977871,2018/9/28,corn,MidSenescence
612,125.8209415,46.73977871,2018/8/28,corn,Senescence
612,125.8209415,46.73977871,2018/10/27,corn,Dormancy
613,126.0803753,46.56443989,2018/6/4,corn,Greenup
613,126.0803753,46.56443989,2018/6/27,corn,MidGreenup
613,126.0803753,46.56443989,2018/8/9,corn,Peak
613,126.0803753,46.56443989,2018/7/22,corn,Maturity
613,126.0803753,46.56443989,2018/9/29,corn,MidSenescence
613,126.0803753,46.56443989,2018/8/30,corn,Senescence
613,126.0803753,46.56443989,2018/10/26,corn,Dormancy
614,125.1708953,46.24768727,2018/6/6,corn,Greenup
614,125.1708953,46.24768727,2018/6/29,corn,MidGreenup
614,125.1708953,46.24768727,2018/8/10,corn,Peak
614,125.1708953,46.24768727,2018/7/24,corn,Maturity
614,125.1708953,46.24768727,2018/9/25,corn,MidSenescence
614,125.1708953,46.24768727,2018/8/29,corn,Senescence
614,125.1708953,46.24768727,2018/10/20,corn,Dormancy
615,125.2155745,46.22309576,2018/6/8,corn,Greenup
615,125.2155745,46.22309576,2018/7/2,corn,MidGreenup
615,125.2155745,46.22309576,2018/8/12,corn,Peak
615,125.2155745,46.22309576,2018/7/26,corn,Maturity
615,125.2155745,46.22309576,2018/9/26,corn,MidSenescence
615,125.2155745,46.22309576,2018/8/30,corn,Senescence
615,125.2155745,46.22309576,2018/10/21,corn,Dormancy
616,125.3991479,46.26902953,2018/6/4,corn,Greenup
616,125.3991479,46.26902953,2018/6/26,corn,MidGreenup
616,125.3991479,46.26902953,2018/8/7,corn,Peak
616,125.3991479,46.26902953,2018/7/21,corn,Maturity
616,125.3991479,46.26902953,2018/9/26,corn,MidSenescence
616,125.3991479,46.26902953,2018/8/27,corn,Senescence
616,125.3991479,46.26902953,2018/10/23,corn,Dormancy
617,125.3255833,46.28122585,2018/6/7,corn,Greenup
617,125.3255833,46.28122585,2018/6/30,corn,MidGreenup
617,125.3255833,46.28122585,2018/8/9,corn,Peak
617,125.3255833,46.28122585,2018/7/24,corn,Maturity
617,125.3255833,46.28122585,2018/9/24,corn,MidSenescence
617,125.3255833,46.28122585,2018/8/28,corn,Senescence
617,125.3255833,46.28122585,2018/10/19,corn,Dormancy
618,125.4616556,46.40627563,2018/6/7,corn,Greenup
618,125.4616556,46.40627563,2018/7/1,corn,MidGreenup
618,125.4616556,46.40627563,2018/8/12,corn,Peak
618,125.4616556,46.40627563,2018/7/26,corn,Maturity
618,125.4616556,46.40627563,2018/9/28,corn,MidSenescence
618,125.4616556,46.40627563,2018/9/1,corn,Senescence
618,125.4616556,46.40627563,2018/10/24,corn,Dormancy
619,125.7684563,46.69360323,2018/6/7,corn,Greenup
619,125.7684563,46.69360323,2018/6/30,corn,MidGreenup
619,125.7684563,46.69360323,2018/8/11,corn,Peak
619,125.7684563,46.69360323,2018/7/25,corn,Maturity
619,125.7684563,46.69360323,2018/9/27,corn,MidSenescence
619,125.7684563,46.69360323,2018/8/30,corn,Senescence
619,125.7684563,46.69360323,2018/10/24,corn,Dormancy
620,125.6322756,46.70581486,2018/6/8,corn,Greenup
620,125.6322756,46.70581486,2018/6/30,corn,MidGreenup
620,125.6322756,46.70581486,2018/8/9,corn,Peak
620,125.6322756,46.70581486,2018/7/24,corn,Maturity
620,125.6322756,46.70581486,2018/9/22,corn,MidSenescence
620,125.6322756,46.70581486,2018/8/27,corn,Senescence
620,125.6322756,46.70581486,2018/10/19,corn,Dormancy
621,125.6303642,46.70209655,2018/6/1,corn,Greenup
621,125.6303642,46.70209655,2018/6/28,corn,MidGreenup
621,125.6303642,46.70209655,2018/8/8,corn,Peak
621,125.6303642,46.70209655,2018/7/23,corn,Maturity
621,125.6303642,46.70209655,2018/9/21,corn,MidSenescence
621,125.6303642,46.70209655,2018/8/26,corn,Senescence
621,125.6303642,46.70209655,2018/10/17,corn,Dormancy
622,125.880556,45.9318009,2018/6/9,corn,Greenup
622,125.880556,45.9318009,2018/7/2,corn,MidGreenup
622,125.880556,45.9318009,2018/8/12,corn,Peak
622,125.880556,45.9318009,2018/7/26,corn,Maturity
622,125.880556,45.9318009,2018/9/28,corn,MidSenescence
622,125.880556,45.9318009,2018/8/31,corn,Senescence
622,125.880556,45.9318009,2018/10/25,corn,Dormancy
623,125.8772423,45.93536734,2018/6/7,corn,Greenup
623,125.8772423,45.93536734,2018/7/1,corn,MidGreenup
623,125.8772423,45.93536734,2018/8/11,corn,Peak
623,125.8772423,45.93536734,2018/7/26,corn,Maturity
623,125.8772423,45.93536734,2018/9/26,corn,MidSenescence
623,125.8772423,45.93536734,2018/8/30,corn,Senescence
623,125.8772423,45.93536734,2018/10/24,corn,Dormancy
624,125.9847601,45.24806837,2018/6/9,corn,Greenup
624,125.9847601,45.24806837,2018/7/1,corn,MidGreenup
624,125.9847601,45.24806837,2018/8/10,corn,Peak
624,125.9847601,45.24806837,2018/7/25,corn,Maturity
624,125.9847601,45.24806837,2018/9/28,corn,MidSenescence
624,125.9847601,45.24806837,2018/8/30,corn,Senescence
624,125.9847601,45.24806837,2018/10/24,corn,Dormancy
625,125.9900754,45.24758625,2018/6/8,corn,Greenup
625,125.9900754,45.24758625,2018/6/30,corn,MidGreenup
625,125.9900754,45.24758625,2018/8/10,corn,Peak
625,125.9900754,45.24758625,2018/7/24,corn,Maturity
625,125.9900754,45.24758625,2018/9/27,corn,MidSenescence
625,125.9900754,45.24758625,2018/8/29,corn,Senescence
625,125.9900754,45.24758625,2018/10/24,corn,Dormancy
626,125.9973099,45.25128336,2018/6/7,corn,Greenup
626,125.9973099,45.25128336,2018/6/30,corn,MidGreenup
626,125.9973099,45.25128336,2018/8/12,corn,Peak
626,125.9973099,45.25128336,2018/7/26,corn,Maturity
626,125.9973099,45.25128336,2018/9/29,corn,MidSenescence
626,125.9973099,45.25128336,2018/8/31,corn,Senescence
626,125.9973099,45.25128336,2018/10/25,corn,Dormancy
627,125.9880405,45.25198375,2018/6/4,corn,Greenup
627,125.9880405,45.25198375,2018/6/27,corn,MidGreenup
627,125.9880405,45.25198375,2018/8/9,corn,Peak
627,125.9880405,45.25198375,2018/7/22,corn,Maturity
627,125.9880405,45.25198375,2018/9/27,corn,MidSenescence
627,125.9880405,45.25198375,2018/8/28,corn,Senescence
627,125.9880405,45.25198375,2018/10/25,corn,Dormancy
628,126.0325028,45.22680337,2018/6/6,corn,Greenup
628,126.0325028,45.22680337,2018/6/28,corn,MidGreenup
628,126.0325028,45.22680337,2018/8/8,corn,Peak
628,126.0325028,45.22680337,2018/7/22,corn,Maturity
628,126.0325028,45.22680337,2018/9/25,corn,MidSenescence
628,126.0325028,45.22680337,2018/8/27,corn,Senescence
628,126.0325028,45.22680337,2018/10/23,corn,Dormancy
629,126.0289741,45.2167225,2018/6/9,corn,Greenup
629,126.0289741,45.2167225,2018/7/1,corn,MidGreenup
629,126.0289741,45.2167225,2018/8/12,corn,Peak
629,126.0289741,45.2167225,2018/7/26,corn,Maturity
629,126.0289741,45.2167225,2018/9/30,corn,MidSenescence
629,126.0289741,45.2167225,2018/9/1,corn,Senescence
629,126.0289741,45.2167225,2018/10/26,corn,Dormancy
630,126.1023755,45.21612224,2018/6/11,corn,Greenup
630,126.1023755,45.21612224,2018/7/2,corn,MidGreenup
630,126.1023755,45.21612224,2018/8/9,corn,Peak
630,126.1023755,45.21612224,2018/7/24,corn,Maturity
630,126.1023755,45.21612224,2018/9/26,corn,MidSenescence
630,126.1023755,45.21612224,2018/8/28,corn,Senescence
630,126.1023755,45.21612224,2018/10/24,corn,Dormancy
631,126.1273147,45.22698788,2018/6/8,corn,Greenup
631,126.1273147,45.22698788,2018/6/29,corn,MidGreenup
631,126.1273147,45.22698788,2018/8/9,corn,Peak
631,126.1273147,45.22698788,2018/7/24,corn,Maturity
631,126.1273147,45.22698788,2018/9/26,corn,MidSenescence
631,126.1273147,45.22698788,2018/8/28,corn,Senescence
631,126.1273147,45.22698788,2018/10/23,corn,Dormancy
632,126.1394627,45.26100776,2018/6/13,corn,Greenup
632,126.1394627,45.26100776,2018/7/3,corn,MidGreenup
632,126.1394627,45.26100776,2018/8/11,corn,Peak
632,126.1394627,45.26100776,2018/7/26,corn,Maturity
632,126.1394627,45.26100776,2018/9/27,corn,MidSenescence
632,126.1394627,45.26100776,2018/8/29,corn,Senescence
632,126.1394627,45.26100776,2018/10/23,corn,Dormancy
633,126.088063,45.28130906,2018/6/4,corn,Greenup
633,126.088063,45.28130906,2018/6/24,corn,MidGreenup
633,126.088063,45.28130906,2018/8/4,corn,Peak
633,126.088063,45.28130906,2018/7/18,corn,Maturity
633,126.088063,45.28130906,2018/9/20,corn,MidSenescence
633,126.088063,45.28130906,2018/8/23,corn,Senescence
633,126.088063,45.28130906,2018/10/14,corn,Dormancy
634,126.0946254,45.28101219,2018/6/4,corn,Greenup
634,126.0946254,45.28101219,2018/6/24,corn,MidGreenup
634,126.0946254,45.28101219,2018/8/5,corn,Peak
634,126.0946254,45.28101219,2018/7/19,corn,Maturity
634,126.0946254,45.28101219,2018/9/21,corn,MidSenescence
634,126.0946254,45.28101219,2018/8/24,corn,Senescence
634,126.0946254,45.28101219,2018/10/14,corn,Dormancy
635,126.0752983,45.34000468,2018/6/10,corn,Greenup
635,126.0752983,45.34000468,2018/7/2,corn,MidGreenup
635,126.0752983,45.34000468,2018/8/10,corn,Peak
635,126.0752983,45.34000468,2018/7/25,corn,Maturity
635,126.0752983,45.34000468,2018/9/25,corn,MidSenescence
635,126.0752983,45.34000468,2018/8/29,corn,Senescence
635,126.0752983,45.34000468,2018/10/21,corn,Dormancy
636,126.1542851,45.34844694,2018/6/12,corn,Greenup
636,126.1542851,45.34844694,2018/7/3,corn,MidGreenup
636,126.1542851,45.34844694,2018/8/12,corn,Peak
636,126.1542851,45.34844694,2018/7/27,corn,Maturity
636,126.1542851,45.34844694,2018/9/29,corn,MidSenescence
636,126.1542851,45.34844694,2018/8/31,corn,Senescence
636,126.1542851,45.34844694,2018/10/27,corn,Dormancy
637,126.1285934,45.34498636,2018/6/9,corn,Greenup
637,126.1285934,45.34498636,2018/7/1,corn,MidGreenup
637,126.1285934,45.34498636,2018/8/11,corn,Peak
637,126.1285934,45.34498636,2018/7/25,corn,Maturity
637,126.1285934,45.34498636,2018/9/27,corn,MidSenescence
637,126.1285934,45.34498636,2018/8/31,corn,Senescence
637,126.1285934,45.34498636,2018/10/24,corn,Dormancy
638,126.1419119,45.34610895,2018/6/10,corn,Greenup
638,126.1419119,45.34610895,2018/7/1,corn,MidGreenup
638,126.1419119,45.34610895,2018/8/11,corn,Peak
638,126.1419119,45.34610895,2018/7/25,corn,Maturity
638,126.1419119,45.34610895,2018/9/27,corn,MidSenescence
638,126.1419119,45.34610895,2018/8/30,corn,Senescence
638,126.1419119,45.34610895,2018/10/25,corn,Dormancy
639,126.1524664,45.35522539,2018/6/12,corn,Greenup
639,126.1524664,45.35522539,2018/7/2,corn,MidGreenup
639,126.1524664,45.35522539,2018/8/10,corn,Peak
639,126.1524664,45.35522539,2018/7/25,corn,Maturity
639,126.1524664,45.35522539,2018/9/23,corn,MidSenescence
639,126.1524664,45.35522539,2018/8/28,corn,Senescence
639,126.1524664,45.35522539,2018/10/15,corn,Dormancy
640,126.1758661,45.34630023,2018/6/11,corn,Greenup
640,126.1758661,45.34630023,2018/7/3,corn,MidGreenup
640,126.1758661,45.34630023,2018/8/12,corn,Peak
640,126.1758661,45.34630023,2018/7/27,corn,Maturity
640,126.1758661,45.34630023,2018/9/29,corn,MidSenescence
640,126.1758661,45.34630023,2018/9/1,corn,Senescence
640,126.1758661,45.34630023,2018/10/25,corn,Dormancy
641,126.1913727,45.35027365,2018/6/13,corn,Greenup
641,126.1913727,45.35027365,2018/7/3,corn,MidGreenup
641,126.1913727,45.35027365,2018/8/11,corn,Peak
641,126.1913727,45.35027365,2018/7/26,corn,Maturity
641,126.1913727,45.35027365,2018/9/28,corn,MidSenescence
641,126.1913727,45.35027365,2018/8/30,corn,Senescence
641,126.1913727,45.35027365,2018/10/25,corn,Dormancy
642,126.2000685,45.34425457,2018/6/12,corn,Greenup
642,126.2000685,45.34425457,2018/7/3,corn,MidGreenup
642,126.2000685,45.34425457,2018/8/11,corn,Peak
642,126.2000685,45.34425457,2018/7/26,corn,Maturity
642,126.2000685,45.34425457,2018/9/28,corn,MidSenescence
642,126.2000685,45.34425457,2018/8/30,corn,Senescence
642,126.2000685,45.34425457,2018/10/25,corn,Dormancy
643,126.2000251,45.36444034,2018/6/9,corn,Greenup
643,126.2000251,45.36444034,2018/6/29,corn,MidGreenup
643,126.2000251,45.36444034,2018/8/7,corn,Peak
643,126.2000251,45.36444034,2018/7/22,corn,Maturity
643,126.2000251,45.36444034,2018/9/26,corn,MidSenescence
643,126.2000251,45.36444034,2018/8/27,corn,Senescence
643,126.2000251,45.36444034,2018/10/23,corn,Dormancy
644,126.2160983,45.36488155,2018/6/9,corn,Greenup
644,126.2160983,45.36488155,2018/6/29,corn,MidGreenup
644,126.2160983,45.36488155,2018/8/8,corn,Peak
